,gene_id,gene_symbol,gene_entrez,gene_desc,hos_log2FC,hos_padj,hos_rank,os17_log2FC,os17_padj,os17_rank,rank_sum,gene_rank
4889,ENSG00000276023,DUSP14,11072,dual specificity phosphatase 14,0.843652419,0.013566476,4770,1.059167505,0.000175821,3860,8630,4774
4927,ENSG00000138050,THUMPD2,80745,THUMP domain containing 2,0.29439729,0.018028476,4808,0.548375179,0.000141957,3826,8634,4775
4952,ENSG00000091483,FH,2271,fumarate hydratase,-0.115398246,0.021528449,4833,-0.423991408,0.000125173,3803,8636,4776
4290,ENSG00000152348,ATG10,83734,autophagy related 10,-0.725173704,6.32E-05,4171,-0.817159467,0.005357231,4466,8637,4777
4177,ENSG00000155970,MICU3,286097,mitochondrial calcium uptake family member 3,1.30333939,1.94E-05,4058,1.62175633,0.009058913,4587,8645,4778
3863,ENSG00000169062,UPF3A,65110,UPF3A regulator of nonsense mediated mRNA decay,0.327804141,2.83E-07,3744,0.273497615,0.032736467,4901,8645,4779
4647,ENSG00000087088,BAX,581,"BCL2 associated X, apoptosis regulator",-0.750346321,0.001758875,4528,-1.289771288,0.000774062,4119,8647,4780
4661,ENSG00000197045,GMFB,2764,glia maturation factor beta,0.1495227,0.002057873,4542,0.315030961,0.000721216,4110,8652,4781
3974,ENSG00000059145,UNKL,64718,unk like zinc finger,-1.086346529,1.36E-06,3855,-0.580488927,0.022544127,4799,8654,4782
4657,ENSG00000185480,PARPBP,55010,PARP1 binding protein,-0.390716885,0.001962095,4538,-0.541784452,0.000759303,4117,8655,4783
3753,ENSG00000241431,RPL37P6,346950,ribosomal protein L37 pseudogene 6,-1.018916782,5.29E-08,3634,-0.449988696,0.04939523,5022,8656,4784
4034,ENSG00000120832,MTERF2,80298,mitochondrial transcription termination factor 2,-0.690482795,3.12E-06,3915,-0.75891847,0.017799735,4745,8660,4785
3948,ENSG00000072958,AP1M1,8907,adaptor related protein complex 1 subunit mu 1,-0.282185181,8.88E-07,3829,-0.253535868,0.025344778,4836,8665,4786
3800,ENSG00000213185,FAM24B,196792,family with sequence similarity 24 member B,0.652622327,1.25E-07,3681,0.54276242,0.043564166,4984,8665,4787
4088,ENSG00000091140,DLD,1738,dihydrolipoamide dehydrogenase,-0.330637854,6.32E-06,3969,-0.251527858,0.014151187,4697,8666,4788
4869,ENSG00000177556,ATOX1,475,antioxidant 1 copper chaperone,1.053987152,0.011193358,4750,2.107090587,0.000265455,3922,8672,4789
4042,ENSG00000178988,MRFAP1L1,114932,Morf4 family associated protein 1 like 1,-0.235020387,3.70E-06,3923,-0.172451434,0.018264772,4751,8674,4790
4168,ENSG00000102081,FMR1,2332,fragile X messenger ribonucleoprotein 1,-0.518558994,1.70E-05,4049,-0.397581878,0.010862631,4626,8675,4791
4370,ENSG00000021762,OSBPL5,114879,oxysterol binding protein like 5,-1.354043393,0.000151628,4251,-1.031441269,0.004280022,4425,8676,4792
4730,ENSG00000040487,SLC66A1,54896,solute carrier family 66 member 1,0.296750342,0.003439842,4611,0.512962223,0.000571861,4068,8679,4793
4349,ENSG00000240857,RDH14,57665,retinol dehydrogenase 14,0.310047318,0.000128608,4230,0.385113488,0.005061896,4453,8683,4794
4910,ENSG00000140263,SORD,6652,sorbitol dehydrogenase,0.330949201,0.016152461,4791,0.515004794,0.000225844,3896,8687,4795
5060,ENSG00000164611,PTTG1,9232,"PTTG1 regulator of sister chromatid separation, securin",-0.804784903,0.044418028,4941,-1.647741767,9.16E-05,3751,8692,4796
4626,ENSG00000111850,SMIM8,57150,small integral membrane protein 8,-0.470219206,0.001535163,4507,-0.791066445,0.001107495,4189,8696,4797
4439,ENSG00000164181,ELOVL7,79993,ELOVL fatty acid elongase 7,0.698420555,0.000282401,4320,0.783225403,0.00326775,4376,8696,4798
4570,ENSG00000103429,BFAR,51283,bifunctional apoptosis regulator,0.239451793,0.001065836,4451,0.297032409,0.001597587,4249,8700,4799
3862,ENSG00000119231,SENP5,205564,SUMO specific peptidase 5,0.788261188,2.72E-07,3743,0.514275974,0.039696378,4959,8702,4800
4515,ENSG00000092010,PSME1,5720,proteasome activator subunit 1,0.965029991,0.000604338,4396,0.869944406,0.002273964,4308,8704,4801
4710,ENSG00000177595,PIDD1,55367,p53-induced death domain protein 1,-1.009084949,0.002905242,4591,-1.775660809,0.000764031,4118,8709,4802
4507,ENSG00000282458,WASH5P,375690,"WASP family homolog 5, pseudogene",-0.384664245,0.000542234,4388,-0.615274461,0.00246796,4322,8710,4803
4571,ENSG00000182796,TMEM198B,440104,transmembrane protein 198B (pseudogene),-0.43196567,0.001079305,4452,-0.90690806,0.001686985,4259,8711,4804
4741,ENSG00000070501,POLB,5423,DNA polymerase beta,0.260946971,0.003845995,4622,0.44604463,0.000630056,4090,8712,4805
4146,ENSG00000082014,SMARCD3,6604,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",-1.647643986,1.24E-05,4027,-1.491302826,0.014005325,4694,8721,4806
5007,ENSG00000172765,TMCC1,23023,transmembrane and coiled-coil domain family 1,0.173189569,0.031961155,4888,0.419054992,0.000149534,3836,8724,4807
4029,ENSG00000135424,ITGA7,3679,integrin subunit alpha 7,-1.765333773,2.89E-06,3910,-1.707874772,0.02385613,4817,8727,4808
4514,ENSG00000203705,TATDN3,128387,TatD DNase domain containing 3,0.363450796,0.000603308,4395,0.473062571,0.00259692,4333,8728,4809
4937,ENSG00000273559,CWC25,54883,CWC25 spliceosome associated protein homolog,0.31957244,0.018841106,4818,0.708744243,0.000258326,3919,8737,4810
4518,ENSG00000143315,PIGM,93183,phosphatidylinositol glycan anchor biosynthesis class M,-0.347479922,0.000629183,4399,-0.60329882,0.002673029,4339,8738,4811
4896,ENSG00000187091,PLCD1,5333,phospholipase C delta 1,-0.469140871,0.015037025,4777,-1.540933301,0.000324776,3964,8741,4812
4014,ENSG00000187118,CMC1,152100,C-X9-C motif containing 1,0.528768372,2.56E-06,3895,0.438812595,0.025727469,4846,8741,4813
4834,ENSG00000117682,DHDDS,79947,dehydrodolichyl diphosphate synthase subunit,0.939813394,0.008759211,4715,0.843163815,0.000474682,4029,8744,4814
4235,ENSG00000025796,SEC63,11231,"SEC63 homolog, protein translocation regulator",0.194594622,3.50E-05,4116,0.19745529,0.010894152,4629,8745,4815
4577,ENSG00000182901,RGS7,6000,regulator of G protein signaling 7,0.826891582,0.001141875,4458,0.795297286,0.002045172,4294,8752,4816
4667,ENSG00000173621,LRFN4,78999,leucine rich repeat and fibronectin type III domain containing 4,0.225009703,0.002102166,4548,0.256844567,0.00121037,4209,8757,4817
4348,ENSG00000158966,CACHD1,57685,cache domain containing 1,0.343695484,0.000127923,4229,0.317537343,0.007146778,4528,8757,4818
3907,ENSG00000138686,BBS7,55212,Bardet-Biedl syndrome 7,0.401839344,5.57E-07,3788,0.257633162,0.04133254,4970,8758,4819
4008,ENSG00000149485,FADS1,3992,fatty acid desaturase 1,-1.359796071,2.34E-06,3889,-1.27476699,0.028338255,4870,8759,4820
4424,ENSG00000186448,ZNF197,10168,zinc finger protein 197,0.280948673,0.000252996,4305,0.276097763,0.005186809,4456,8761,4821
4138,ENSG00000120306,CYSTM1,84418,cysteine rich transmembrane module containing 1,0.287933026,1.18E-05,4019,0.668129574,0.017405927,4742,8761,4822
4977,ENSG00000076043,REXO2,25996,RNA exonuclease 2,0.82441787,0.026003831,4858,1.553925643,0.000234944,3906,8764,4823
4373,ENSG00000152223,EPG5,57724,ectopic P-granules 5 autophagy tethering factor,1.81036786,0.000157628,4254,1.31398716,0.006460381,4511,8765,4824
4434,ENSG00000139287,TPH2,121278,tryptophan hydroxylase 2,0.947773686,0.000276356,4315,0.613406506,0.004990068,4451,8766,4825
4900,ENSG00000028203,VEZT,55591,"vezatin, adherens junctions transmembrane protein",-0.170946261,0.015156256,4781,-0.220059411,0.000372158,3986,8767,4826
4298,ENSG00000167637,ZNF283,284349,zinc finger protein 283,0.590900199,6.90E-05,4179,0.731423369,0.009076652,4588,8767,4827
4803,ENSG00000113318,MSH3,4437,mutS homolog 3,-0.20625184,0.006365041,4684,-0.41217664,0.000622465,4087,8771,4828
4462,ENSG00000196544,BORCS6,54785,BLOC-1 related complex subunit 6,-0.336606394,0.000343062,4343,-0.645091758,0.004299716,4428,8771,4829
4108,ENSG00000068878,PSME4,23198,proteasome activator subunit 4,0.226834679,8.57E-06,3989,0.199959259,0.021089197,4786,8775,4830
4350,ENSG00000113615,SEC24A,10802,"SEC24 homolog A, COPII coat complex component",0.24912767,0.000130949,4231,0.265969972,0.007683386,4546,8777,4831
4193,ENSG00000135605,TEC,7006,tec protein tyrosine kinase,0.448365209,2.35E-05,4074,0.462799672,0.014680546,4710,8784,4832
4100,ENSG00000142459,EVI5L,115704,ecotropic viral integration site 5 like,0.2785786,7.96E-06,3981,0.229160578,0.023071324,4805,8786,4833
4403,ENSG00000105640,RPL18A,6142,ribosomal protein L18a,-0.922904771,0.000214756,4284,-1.248780598,0.006287265,4503,8787,4834
3964,ENSG00000103528,SYT17,51760,synaptotagmin 17,-1.054658346,1.18E-06,3845,-0.824928644,0.038241086,4945,8790,4835
4908,ENSG00000113384,GOLPH3,64083,golgi phosphoprotein 3,0.083009194,0.015932013,4789,0.257022477,0.000395096,4002,8791,4836
4804,ENSG00000255529,POLR2M,81488,RNA polymerase II subunit M,0.126521387,0.006419428,4685,0.338066252,0.00071586,4106,8791,4837
4178,ENSG00000119636,BBOF1,80127,basal body orientation factor 1,-0.829683579,1.95E-05,4059,-0.660088023,0.016326944,4733,8792,4838
4496,ENSG00000157916,RER1,11079,retention in endoplasmic reticulum sorting receptor 1,-0.191033169,0.000466158,4377,-0.209207785,0.004041526,4417,8794,4839
4986,ENSG00000254685,FPGT,8790,fucose-1-phosphate guanylyltransferase,-0.481624892,0.027554873,4867,-0.988276834,0.000271465,3929,8796,4840
4648,ENSG00000145715,RASA1,5921,RAS p21 protein activator 1,-0.434304193,0.00178503,4529,-0.691892277,0.001759431,4269,8798,4841
4872,ENSG00000176641,RNF152,220441,ring finger protein 152,0.906505017,0.011503018,4753,0.720389191,0.000526705,4048,8801,4842
4686,ENSG00000107738,VSIR,64115,V-set immunoregulatory receptor,-0.308905331,0.00239447,4567,-1.18610433,0.001485502,4235,8802,4843
4000,ENSG00000141040,ZNF287,57336,zinc finger protein 287,-0.532275646,1.97E-06,3881,-0.65731307,0.035893313,4925,8806,4844
4933,ENSG00000151468,CCDC3,83643,coiled-coil domain containing 3,-0.367218076,0.01857564,4814,-0.651886001,0.000390967,3996,8810,4845
4778,ENSG00000150977,RILPL2,196383,Rab interacting lysosomal protein like 2,0.262344525,0.005058926,4659,0.29184513,0.00090281,4151,8810,4846
4685,ENSG00000160703,NLRX1,79671,NLR family member X1,-0.205010282,0.002380527,4566,-0.649189971,0.001656027,4256,8822,4847
4536,ENSG00000145725,PPIP5K2,23262,diphosphoinositol pentakisphosphate kinase 2,-0.23425274,0.000739453,4417,-0.562826784,0.003833727,4408,8825,4848
4466,ENSG00000105135,ILVBL,10994,ilvB acetolactate synthase like,-0.305072223,0.000353045,4347,-0.442962538,0.00563014,4479,8826,4849
4592,ENSG00000157617,C2CD2,25966,C2 calcium dependent domain containing 2,0.326734572,0.001243093,4473,0.450211076,0.002925208,4356,8829,4850
4447,ENSG00000100526,CDKN3,1033,cyclin dependent kinase inhibitor 3,-0.52636198,0.000302645,4328,-1.713639915,0.006389847,4505,8833,4851
5046,ENSG00000011347,SYT7,9066,synaptotagmin 7,-0.678783096,0.041181616,4927,-0.397792877,0.000236053,3909,8836,4852
4273,ENSG00000168615,ADAM9,8754,ADAM metallopeptidase domain 9,0.144434873,5.29E-05,4154,0.223223401,0.013856625,4691,8845,4853
4867,ENSG00000141127,PRPSAP2,5636,phosphoribosyl pyrophosphate synthetase associated protein 2,0.144033706,0.011082253,4748,0.275179538,0.000678013,4101,8849,4854
4425,ENSG00000066044,ELAVL1,1994,ELAV like RNA binding protein 1,-0.132661083,0.000254573,4306,-0.17223659,0.00760457,4544,8850,4855
4099,ENSG00000104660,LEPROTL1,23484,leptin receptor overlapping transcript like 1,0.490240381,7.90E-06,3980,0.390362951,0.02833888,4871,8851,4856
4316,ENSG00000150540,HNMT,3176,histamine N-methyltransferase,-0.522885168,8.10E-05,4197,-0.834427782,0.012049499,4656,8853,4857
4165,ENSG00000186654,PRR5,55615,proline rich 5,-0.581263372,1.63E-05,4046,-0.816365369,0.023332649,4808,8854,4858
4018,ENSG00000238227,TMEM250,90120,transmembrane protein 250,0.257827906,2.63E-06,3899,0.201268671,0.039976789,4961,8860,4859
4245,ENSG00000164011,ZNF691,51058,zinc finger protein 691,0.413888019,3.76E-05,4126,0.294181364,0.016777793,4735,8861,4860
3987,ENSG00000082701,GSK3B,2932,glycogen synthase kinase 3 beta,0.561782979,1.73E-06,3868,0.359761325,0.045092052,4993,8861,4861
4412,ENSG00000172534,HCFC1,3054,host cell factor C1,-0.459370784,0.000225792,4293,-0.791961969,0.008661095,4576,8869,4862
4351,ENSG00000169188,APEX2,27301,apurinic/apyrimidinic endodeoxyribonuclease 2,-0.319908336,0.000131251,4232,-0.210999927,0.011569719,4643,8875,4863
4814,ENSG00000183172,SMDT1,91689,single-pass membrane protein with aspartate rich tail 1,-0.327992157,0.007190046,4695,-0.55085491,0.00109246,4185,8880,4864
4689,ENSG00000105229,PIAS4,51588,protein inhibitor of activated STAT 4,-0.182542242,0.002414927,4570,-0.356534772,0.002305647,4310,8880,4865
4540,ENSG00000198814,GK,2710,glycerol kinase,0.440252731,0.000767162,4421,0.568907036,0.005280606,4461,8882,4866
5002,ENSG00000037637,FBXO42,54455,F-box protein 42,0.131520604,0.031083379,4883,0.365141818,0.000393675,4000,8883,4867
4483,ENSG00000185909,KLHDC8B,200942,kelch domain containing 8B,-0.543736307,0.000412467,4364,-0.675440138,0.006900339,4519,8883,4868
4160,ENSG00000134899,ERCC5,2073,"ERCC excision repair 5, endonuclease",0.347733205,1.51E-05,4041,0.306154714,0.025614226,4842,8883,4869
4604,ENSG00000175048,ZDHHC14,79683,zinc finger DHHC-type palmitoyltransferase 14,0.748456017,0.001362344,4485,1.157995584,0.003679278,4399,8884,4870
4098,ENSG00000244398,RPL36AP37,729362,ribosomal protein L36a pseudogene 37,-2.169137158,7.86E-06,3979,-0.76757744,0.033738743,4908,8887,4871
4650,ENSG00000185946,RNPC3,55599,"RNA binding region (RNP1, RRM) containing 3",-0.362389434,0.001802494,4531,-0.89391636,0.002951676,4358,8889,4872
4898,ENSG00000124243,BCAS4,55653,breast carcinoma amplified sequence 4,-0.451094513,0.015107519,4779,-0.945583677,0.000735295,4113,8892,4873
4879,ENSG00000166200,COPS2,9318,COP9 signalosome subunit 2,0.313456538,0.012419527,4760,0.700039963,0.000828038,4133,8893,4874
4390,ENSG00000037042,TUBG2,27175,tubulin gamma 2,-0.395446102,0.000187327,4271,-0.55143979,0.01054579,4622,8893,4875
4476,ENSG00000170631,ZNF16,7564,zinc finger protein 16,0.462202632,0.000387354,4357,0.558359636,0.00742815,4539,8896,4876
4140,ENSG00000179409,GEMIN4,50628,gem nuclear organelle associated protein 4,-0.194256176,1.21E-05,4021,-0.26820518,0.030187711,4878,8899,4877
4832,ENSG00000188191,PRKAR1B,5575,protein kinase cAMP-dependent type I regulatory subunit beta,0.176681068,0.008717224,4713,0.737781859,0.001100608,4187,8900,4878
4609,ENSG00000108578,BLMH,642,bleomycin hydrolase,-1.018040138,0.00141052,4490,-1.228599552,0.003890169,4410,8900,4879
4267,ENSG00000078246,TULP3,7289,TUB like protein 3,-0.28441486,4.91E-05,4148,-0.192372375,0.018711405,4752,8900,4880
4893,ENSG00000162813,BPNT1,10380,"3'(2'), 5'-bisphosphate nucleotidase 1",-0.522827126,0.01465024,4774,-1.132754307,0.00081092,4129,8903,4881
4159,ENSG00000116288,PARK7,11315,Parkinsonism associated deglycase,-0.235967318,1.49E-05,4040,-0.225071652,0.027558326,4864,8904,4882
4078,ENSG00000232119,MCTS1,28985,MCTS1 re-initiation and release factor,0.55037777,5.36E-06,3959,0.367592536,0.038563106,4950,8909,4883
4739,ENSG00000198040,ZNF84,7637,zinc finger protein 84,0.200524397,0.00378191,4620,0.512112826,0.002024023,4290,8910,4884
4706,ENSG00000120805,ARL1,400,ADP ribosylation factor like GTPase 1,0.219544538,0.002762562,4587,0.34783942,0.002549537,4327,8914,4885
4037,ENSG00000151366,NDUFC2,4718,NADH:ubiquinone oxidoreductase subunit C2,-0.366960309,3.37E-06,3918,-0.209153058,0.046910779,5004,8922,4886
4978,ENSG00000072135,PTPN18,26469,protein tyrosine phosphatase non-receptor type 18,-0.243797249,0.026033532,4859,-0.678326552,0.00056041,4064,8923,4887
4416,ENSG00000011332,DPF1,8193,double PHD fingers 1,-0.713288894,0.000240358,4297,-0.621392707,0.010865216,4627,8924,4888
4780,ENSG00000258790,PRORP,9692,protein only RNase P catalytic subunit,-0.620885684,0.005220783,4661,-0.85475859,0.001769767,4271,8932,4889
4359,ENSG00000179151,EDC3,80153,enhancer of mRNA decapping 3,0.185902402,0.00014248,4240,0.246505346,0.013906095,4693,8933,4890
4991,ENSG00000123297,TSFM,10102,"Ts translation elongation factor, mitochondrial",0.237851574,0.028257606,4872,0.312728422,0.000560195,4063,8935,4891
4940,ENSG00000099949,LZTR1,8216,leucine zipper like transcription regulator 1,-0.145948432,0.01910608,4821,-0.367761774,0.00074847,4115,8936,4892
4418,ENSG00000185658,BRWD1,54014,bromodomain and WD repeat domain containing 1,0.284898704,0.00024755,4299,0.391396253,0.011706857,4648,8947,4893
4175,ENSG00000164056,SPRY1,10252,sprouty RTK signaling antagonist 1,-0.787595525,1.88E-05,4056,-0.326312377,0.031753173,4891,8947,4894
4913,ENSG00000181751,MACIR,90355,macrophage immunometabolism regulator,0.246306109,0.01621953,4794,0.425269009,0.000933438,4156,8950,4895
4150,ENSG00000154124,OTULIN,90268,OTU deubiquitinase with linear linkage specificity,-0.21211621,1.32E-05,4031,-0.312638178,0.036046744,4927,8958,4896
4912,ENSG00000214413,BBIP1,92482,BBSome interacting protein 1,0.185992782,0.016216194,4793,0.332662909,0.00097923,4167,8960,4897
4136,ENSG00000162129,CLPB,81570,caseinolytic mitochondrial matrix peptidase chaperone subunit B,-0.369235885,1.16E-05,4017,-0.206820367,0.037954675,4943,8960,4898
4460,ENSG00000102901,CENPT,80152,centromere protein T,0.305192952,0.000342884,4341,0.398291237,0.010422727,4620,8961,4899
4799,ENSG00000165671,NSD1,64324,nuclear receptor binding SET domain protein 1,0.13468554,0.00622726,4680,0.437025889,0.001895934,4282,8962,4900
4109,ENSG00000118690,ARMC2,84071,armadillo repeat containing 2,-1.488933262,8.64E-06,3990,-1.299974479,0.042387549,4975,8965,4901
4841,ENSG00000197779,ZNF81,347344,zinc finger protein 81,1.658647487,0.009335005,4722,1.895626635,0.001599858,4250,8972,4902
4564,ENSG00000174442,ZWILCH,55055,zwilch kinetochore protein,-0.354134644,0.001016827,4445,-0.454852085,0.00713152,4527,8972,4903
4277,ENSG00000204856,FAM216A,29902,family with sequence similarity 216 member A,-0.869580284,5.59E-05,4158,-1.257941833,0.023818667,4815,8973,4904
4874,ENSG00000090006,LTBP4,8425,latent transforming growth factor beta binding protein 4,-0.299508094,0.011589106,4755,-1.754472194,0.001347008,4223,8978,4905
4225,ENSG00000113742,CPEB4,80315,cytoplasmic polyadenylation element binding protein 4,0.496958377,3.27E-05,4106,1.023405954,0.028832374,4873,8979,4906
4681,ENSG00000173418,NAA20,51126,"N-alpha-acetyltransferase 20, NatB catalytic subunit",0.235995393,0.002310227,4562,0.215506709,0.00408,4419,8981,4907
4794,ENSG00000163412,EIF4E3,317649,eukaryotic translation initiation factor 4E family member 3,-0.188006278,0.005848239,4675,-0.417233358,0.002340307,4313,8988,4908
5005,ENSG00000165525,NEMF,9147,nuclear export mediator factor,0.117787586,0.031494481,4886,0.459481091,0.000724975,4111,8997,4909
4469,ENSG00000068394,GPKOW,27238,G-patch domain and KOW motifs,-0.180299594,0.000360685,4350,-0.307597179,0.011709329,4649,8999,4910
4292,ENSG00000085978,ATG16L1,55054,autophagy related 16 like 1,0.241763154,6.50E-05,4173,0.225451111,0.024518251,4826,8999,4911
4430,ENSG00000118420,UBE3D,90025,ubiquitin protein ligase E3D,-1.050464277,0.000270051,4311,-0.93505468,0.013840018,4690,9001,4912
4371,ENSG00000128915,ICE2,79664,interactor of little elongation complex ELL subunit 2,-0.154443001,0.000153426,4252,-0.248452005,0.019381645,4758,9010,4913
4946,ENSG00000061794,MRPS35,60488,mitochondrial ribosomal protein S35,0.137770244,0.021042717,4827,0.281827889,0.00109054,4184,9011,4914
4280,ENSG00000143512,HHIPL2,79802,HHIP like 2,-0.957535901,5.90E-05,4161,-0.292586382,0.025985245,4850,9011,4915
5009,ENSG00000173875,ZNF791,163049,zinc finger protein 791,0.164836101,0.032523096,4890,0.385657067,0.000796117,4122,9012,4916
4722,ENSG00000204130,RUFY2,55680,RUN and FYVE domain containing 2,0.273441399,0.0031844,4603,0.543213964,0.003866186,4409,9012,4917
4337,ENSG00000169627,BOLA2,552900,bolA family member 2,0.278803544,0.000116021,4218,0.298994698,0.022508628,4798,9016,4918
